Ax,Ay,Az,Gx,Gy,Gz,Label
-0.005,0.027,1.015,0.507,-2.319,1.234,IDLE
-0.004,0.025,1.017,0.534,-2.319,1.207,IDLE
-0.005,0.026,1.019,0.569,-2.319,1.269,IDLE
-0.005,0.025,1.016,0.516,-2.301,1.26,IDLE
-0.004,0.026,1.018,0.569,-2.319,1.225,IDLE
-0.005,0.025,1.017,0.551,-2.319,1.234,IDLE
-0.004,0.026,1.018,0.586,-2.319,1.269,IDLE
-0.004,0.025,1.016,0.481,-2.354,1.26,IDLE
-0.004,0.025,1.016,0.551,-2.354,1.278,IDLE
-0.005,0.025,1.019,0.543,-2.328,1.269,IDLE
-0.006,0.025,1.019,0.551,-2.284,1.242,IDLE
-0.005,0.026,1.017,0.525,-2.328,1.251,IDLE
-0.005,0.026,1.019,0.543,-2.319,1.286,IDLE
-0.004,0.026,1.016,0.516,-2.301,1.225,IDLE
-0.005,0.026,1.017,0.525,-2.328,1.269,IDLE
-0.006,0.026,1.018,0.569,-2.362,1.269,IDLE
-0.004,0.025,1.019,0.525,-2.301,1.242,IDLE
-0.004,0.025,1.017,0.507,-2.328,1.251,IDLE
-0.005,0.026,1.018,0.525,-2.319,1.278,IDLE
-0.004,0.025,1.017,0.481,-2.328,1.26,IDLE
-0.005,0.026,1.019,0.507,-2.328,1.251,IDLE
-0.005,0.026,1.017,0.516,-2.293,1.251,IDLE
-0.004,0.026,1.017,0.516,-2.293,1.269,IDLE
-0.004,0.025,1.018,0.543,-2.328,1.269,IDLE
-0.005,0.026,1.017,0.516,-2.336,1.242,IDLE
-0.004,0.025,1.016,0.543,-2.345,1.234,IDLE
-0.004,0.026,1.021,0.525,-2.345,1.278,IDLE
-0.005,0.026,1.016,0.49,-2.345,1.216,IDLE
-0.004,0.025,1.019,0.534,-2.301,1.26,IDLE
-0.004,0.025,1.016,0.525,-2.284,1.304,IDLE
-0.005,0.025,1.018,0.499,-2.319,1.278,IDLE
-0.003,0.027,1.017,0.49,-2.362,1.216,IDLE
-0.006,0.026,1.018,0.551,-2.328,1.242,IDLE
-0.005,0.026,1.017,0.516,-2.31,1.304,IDLE
-0.002,0.026,1.017,0.534,-2.31,1.216,IDLE
-0.005,0.027,1.017,0.516,-2.301,1.251,IDLE
-0.004,0.025,1.017,0.525,-2.31,1.278,IDLE
-0.006,0.025,1.017,0.534,-2.336,1.225,IDLE
-0.004,0.027,1.015,0.507,-2.301,1.242,IDLE
-0.004,0.027,1.022,0.551,-2.336,1.269,IDLE
-0.005,0.024,1.014,0.551,-2.31,1.295,IDLE
-0.006,0.026,1.018,0.507,-2.336,1.278,IDLE
-0.003,0.025,1.017,0.551,-2.284,1.251,IDLE
-0.005,0.026,1.02,0.551,-2.275,1.251,IDLE
-0.005,0.025,1.016,0.525,-2.275,1.295,IDLE
-0.008,0.026,1.017,0.481,-2.336,1.242,IDLE
-0.003,0.026,1.016,0.595,-2.345,1.304,IDLE
-0.006,0.026,1.018,0.569,-2.328,1.269,IDLE
-0.005,0.025,1.016,0.525,-2.345,1.26,IDLE
-0.004,0.027,1.018,0.534,-2.319,1.312,IDLE
-0.004,0.026,1.018,0.507,-2.284,1.286,IDLE
-0.004,0.026,1.018,0.499,-2.345,1.286,IDLE
-0.005,0.026,1.017,0.534,-2.301,1.216,IDLE
-0.004,0.025,1.016,0.525,-2.31,1.295,IDLE
-0.004,0.026,1.018,0.577,-2.284,1.251,IDLE
-0.004,0.025,1.018,0.543,-2.345,1.269,IDLE
-0.004,0.025,1.017,0.507,-2.336,1.234,IDLE
-0.005,0.025,1.017,0.551,-2.301,1.278,IDLE
-0.005,0.026,1.017,0.543,-2.31,1.269,IDLE
-0.005,0.026,1.018,0.516,-2.362,1.278,IDLE
-0.005,0.026,1.019,0.543,-2.345,1.242,IDLE
-0.004,0.026,1.017,0.525,-2.301,1.278,IDLE
-0.006,0.026,1.019,0.577,-2.319,1.286,IDLE
-0.005,0.026,1.018,0.534,-2.31,1.26,IDLE
-0.004,0.026,1.018,0.551,-2.31,1.216,IDLE
-0.004,0.026,1.02,0.534,-2.319,1.26,IDLE
-0.005,0.026,1.017,0.516,-2.293,1.242,IDLE
-0.005,0.025,1.018,0.543,-2.362,1.269,IDLE
-0.005,0.025,1.018,0.516,-2.301,1.286,IDLE
-0.003,0.025,1.017,0.525,-2.345,1.26,IDLE
-0.005,0.027,1.017,0.551,-2.319,1.26,IDLE
-0.004,0.026,1.017,0.49,-2.345,1.234,IDLE
-0.004,0.025,1.018,0.577,-2.336,1.278,IDLE
-0.004,0.026,1.018,0.525,-2.301,1.295,IDLE
-0.006,0.025,1.017,0.507,-2.336,1.225,IDLE
-0.005,0.026,1.018,0.507,-2.354,1.26,IDLE
-0.006,0.026,1.018,0.49,-2.336,1.286,IDLE
-0.004,0.026,1.017,0.49,-2.31,1.295,IDLE
-0.004,0.025,1.017,0.586,-2.293,1.26,IDLE
-0.005,0.026,1.019,0.586,-2.319,1.251,IDLE
-0.005,0.026,1.016,0.507,-2.328,1.251,IDLE
-0.005,0.026,1.018,0.543,-2.328,1.251,IDLE
-0.004,0.025,1.018,0.569,-2.284,1.251,IDLE
-0.005,0.026,1.019,0.516,-2.319,1.242,IDLE
-0.004,0.025,1.017,0.543,-2.345,1.286,IDLE
-0.005,0.026,1.018,0.516,-2.328,1.26,IDLE
-0.005,0.026,1.018,0.534,-2.354,1.242,IDLE
-0.004,0.026,1.017,0.543,-2.319,1.251,IDLE
-0.005,0.026,1.018,0.534,-2.293,1.278,IDLE
-0.005,0.026,1.018,0.507,-2.336,1.242,IDLE
-0.004,0.025,1.017,0.525,-2.354,1.304,IDLE
-0.004,0.025,1.018,0.56,-2.319,1.26,IDLE
-0.005,0.026,1.018,0.516,-2.328,1.26,IDLE
-0.004,0.026,1.017,0.499,-2.31,1.269,IDLE
-0.005,0.026,1.017,0.551,-2.301,1.278,IDLE
-0.004,0.026,1.017,0.56,-2.319,1.278,IDLE
-0.004,0.026,1.018,0.543,-2.301,1.234,IDLE
-0.004,0.026,1.017,0.534,-2.336,1.251,IDLE
-0.005,0.026,1.019,0.525,-2.345,1.269,IDLE
-0.004,0.026,1.016,0.56,-2.319,1.269,IDLE
-0.004,0.026,1.017,0.507,-2.319,1.286,IDLE
-0.005,0.025,1.018,0.499,-2.328,1.286,IDLE
-0.005,0.026,1.017,0.525,-2.354,1.242,IDLE
-0.006,0.026,1.017,0.543,-2.293,1.26,IDLE
-0.005,0.025,1.018,0.499,-2.328,1.242,IDLE
-0.004,0.026,1.018,0.551,-2.319,1.26,IDLE
-0.006,0.026,1.017,0.543,-2.301,1.234,IDLE
-0.005,0.025,1.017,0.499,-2.328,1.26,IDLE
-0.004,0.025,1.019,0.525,-2.31,1.26,IDLE
-0.006,0.025,1.018,0.49,-2.31,1.278,IDLE
-0.004,0.026,1.018,0.507,-2.31,1.216,IDLE
-0.005,0.025,1.017,0.534,-2.31,1.278,IDLE
-0.006,0.025,1.018,0.56,-2.301,1.26,IDLE
-0.004,0.026,1.018,0.525,-2.345,1.269,IDLE
-0.005,0.026,1.018,0.507,-2.336,1.269,IDLE
-0.004,0.026,1.017,0.525,-2.31,1.251,IDLE
-0.004,0.026,1.018,0.551,-2.301,1.234,IDLE
-0.004,0.027,1.018,0.551,-2.319,1.26,IDLE
-0.005,0.026,1.017,0.534,-2.31,1.242,IDLE
-0.004,0.026,1.018,0.543,-2.284,1.242,IDLE
-0.005,0.024,1.017,0.577,-2.328,1.207,IDLE
-0.005,0.025,1.02,0.569,-2.319,1.242,IDLE
-0.007,0.024,1.016,0.42,-2.362,1.19,IDLE
0,0.03,1.016,0.613,-2.336,1.225,IDLE
-0.004,0.027,1.022,0.621,-2.293,1.304,IDLE
-0.005,0.024,1.014,0.472,-2.275,1.339,IDLE
-0.009,0.025,1.019,0.543,-2.293,1.304,IDLE
-0.004,0.024,1.017,0.507,-2.301,1.286,IDLE
-0.003,0.026,1.018,0.577,-2.301,1.216,IDLE
-0.004,0.026,1.017,0.507,-2.328,1.278,IDLE
-0.005,0.026,1.019,0.49,-2.319,1.269,IDLE
-0.005,0.025,1.017,0.49,-2.31,1.321,IDLE
-0.004,0.026,1.018,0.516,-2.31,1.225,IDLE
-0.004,0.026,1.018,0.525,-2.319,1.26,IDLE
-0.006,0.026,1.017,0.543,-2.31,1.251,IDLE
-0.005,0.026,1.018,0.586,-2.284,1.242,IDLE
-0.005,0.026,1.017,0.525,-2.319,1.251,IDLE
-0.005,0.025,1.018,0.516,-2.319,1.216,IDLE
-0.004,0.026,1.02,0.472,-2.354,1.26,IDLE
-0.004,0.025,1.018,0.464,-2.328,1.304,IDLE
-0.006,0.025,1.019,0.455,-2.336,1.295,IDLE
-0.003,0.026,1.015,0.411,-2.345,1.286,IDLE
-0.004,0.026,1.018,0.543,-2.301,1.242,IDLE
-0.005,0.026,1.017,0.551,-2.336,1.26,IDLE
-0.005,0.025,1.017,0.63,-2.275,1.269,IDLE
-0.004,0.026,1.02,0.613,-2.293,1.251,IDLE
-0.004,0.026,1.016,0.551,-2.284,1.286,IDLE
-0.005,0.026,1.02,0.595,-2.362,1.304,IDLE
-0.006,0.026,1.019,0.534,-2.319,1.251,IDLE
-0.002,0.026,1.014,0.49,-2.328,1.242,IDLE
-0.006,0.027,1.02,0.516,-2.319,1.26,IDLE
-0.006,0.025,1.015,0.481,-2.328,1.286,IDLE
-0.005,0.026,1.021,0.516,-2.301,1.251,IDLE
-0.004,0.026,1.017,0.525,-2.31,1.269,IDLE
-0.004,0.026,1.02,0.525,-2.319,1.251,IDLE
-0.005,0.025,1.016,0.525,-2.31,1.26,IDLE
-0.006,0.025,1.018,0.464,-2.336,1.251,IDLE
-0.004,0.026,1.018,0.525,-2.319,1.207,IDLE
-0.005,0.026,1.019,0.534,-2.319,1.207,IDLE
-0.003,0.026,1.019,0.446,-2.319,1.146,IDLE
-0.004,0.026,1.015,0.481,-2.371,1.242,IDLE
-0.005,0.027,1.018,0.525,-2.319,1.216,IDLE
-0.005,0.025,1.017,0.507,-2.319,1.216,IDLE
-0.005,0.025,1.018,0.569,-2.328,1.234,IDLE
-0.003,0.027,1.018,0.507,-2.319,1.207,IDLE
-0.005,0.026,1.02,0.516,-2.328,1.234,IDLE
-0.004,0.025,1.018,0.507,-2.328,1.207,IDLE
-0.005,0.026,1.015,0.525,-2.328,1.26,IDLE
-0.004,0.025,1.019,0.569,-2.345,1.234,IDLE
-0.005,0.026,1.019,0.49,-2.31,1.242,IDLE
-0.006,0.026,1.019,0.429,-2.354,1.225,IDLE
-0.002,0.026,1.015,0.359,-2.328,1.269,IDLE
-0.005,0.025,1.017,0.481,-2.345,1.295,IDLE
-0.006,0.024,1.017,0.543,-2.336,1.251,IDLE
-0.005,0.025,1.017,0.595,-2.275,1.234,IDLE
-0.005,0.026,1.017,0.647,-2.293,1.26,IDLE
-0.005,0.025,1.018,0.613,-2.284,1.234,IDLE
-0.004,0.026,1.021,0.543,-2.257,1.26,IDLE
-0.006,0.028,1.019,0.472,-2.319,1.26,IDLE
-0.005,0.026,1.013,0.472,-2.354,1.269,IDLE
-0.006,0.025,1.021,0.464,-2.319,1.234,IDLE
-0.004,0.026,1.016,0.376,-2.354,1.251,IDLE
-0.004,0.026,1.019,0.35,-2.362,1.242,IDLE
-0.004,0.026,1.017,0.411,-2.371,1.225,IDLE
-0.004,0.025,1.018,0.306,-2.362,1.251,IDLE
-0.001,0.025,1.013,0.446,-2.336,1.251,IDLE
-0.008,0.025,1.021,0.446,-2.345,1.26,IDLE
-0.005,0.025,1.016,0.472,-2.336,1.278,IDLE
-0.003,0.026,1.018,0.411,-2.345,1.278,IDLE
-0.002,0.026,1.017,0.49,-2.319,1.234,IDLE
-0.007,0.027,1.019,0.534,-2.31,1.269,IDLE
-0.005,0.023,1.015,0.516,-2.319,1.269,IDLE
-0.004,0.025,1.02,0.551,-2.301,1.207,IDLE
-0.003,0.025,1.018,0.551,-2.319,1.234,IDLE
-0.005,0.026,1.017,0.516,-2.31,1.234,IDLE
-0.005,0.025,1.017,0.569,-2.284,1.269,IDLE
-0.004,0.025,1.017,0.551,-2.345,1.242,IDLE
-0.004,0.026,1.017,0.49,-2.319,1.26,IDLE
-0.004,0.025,1.014,0.665,-2.266,1.26,IDLE
-0.005,0.026,1.022,0.683,-2.257,1.26,IDLE
-0.005,0.025,1.016,0.595,-2.284,1.269,IDLE
-0.004,0.024,1.018,0.691,-2.293,1.278,IDLE
-0.007,0.025,1.019,0.63,-2.275,1.269,IDLE
-0.003,0.025,1.017,0.586,-2.319,1.304,IDLE
-0.005,0.026,1.02,0.577,-2.328,1.295,IDLE
-0.005,0.025,1.017,0.569,-2.319,1.234,IDLE
-0.004,0.025,1.019,0.595,-2.319,1.242,IDLE
-0.006,0.024,1.019,0.551,-2.319,1.242,IDLE
-0.005,0.026,1.018,0.577,-2.345,1.242,IDLE
-0.005,0.026,1.018,0.595,-2.301,1.216,IDLE
-0.004,0.026,1.019,0.543,-2.345,1.251,IDLE
-0.004,0.026,1.017,0.516,-2.31,1.234,IDLE
-0.004,0.026,1.018,0.586,-2.293,1.251,IDLE
-0.006,0.026,1.018,0.551,-2.319,1.242,IDLE
-0.005,0.026,1.016,0.577,-2.31,1.225,IDLE
-0.005,0.026,1.018,0.577,-2.328,1.234,IDLE
-0.004,0.026,1.017,0.595,-2.328,1.225,IDLE
-0.005,0.026,1.019,0.516,-2.319,1.251,IDLE
-0.003,0.026,1.017,0.516,-2.328,1.199,IDLE
-0.004,0.027,1.018,0.569,-2.328,1.251,IDLE
-0.005,0.026,1.017,0.56,-2.319,1.251,IDLE
-0.005,0.027,1.017,0.551,-2.328,1.278,IDLE
-0.005,0.026,1.017,0.56,-2.328,1.269,IDLE
-0.005,0.026,1.017,0.525,-2.345,1.269,IDLE
-0.004,0.026,1.02,0.569,-2.354,1.216,IDLE
-0.005,0.026,1.017,0.507,-2.31,1.242,IDLE
-0.004,0.026,1.018,0.56,-2.336,1.26,IDLE
-0.005,0.026,1.016,0.49,-2.319,1.251,IDLE
-0.005,0.026,1.018,0.56,-2.319,1.207,IDLE
-0.005,0.026,1.019,0.516,-2.336,1.251,IDLE
-0.004,0.025,1.016,0.516,-2.301,1.242,IDLE
-0.005,0.026,1.017,0.551,-2.301,1.207,IDLE
-0.005,0.026,1.019,0.56,-2.328,1.269,IDLE
-0.004,0.026,1.017,0.516,-2.328,1.278,IDLE
-0.006,0.026,1.018,0.551,-2.319,1.242,IDLE
-0.005,0.026,1.016,0.534,-2.319,1.295,IDLE
-0.004,0.025,1.018,0.551,-2.301,1.26,IDLE
-0.005,0.026,1.019,0.543,-2.31,1.26,IDLE
-0.004,0.026,1.017,0.543,-2.328,1.225,IDLE
-0.005,0.026,1.02,0.543,-2.354,1.295,IDLE
-0.005,0.027,1.019,0.543,-2.336,1.225,IDLE
-0.004,0.025,1.016,0.56,-2.336,1.278,IDLE
-0.004,0.026,1.016,0.551,-2.328,1.269,IDLE
-0.004,0.025,1.018,0.507,-2.345,1.242,IDLE
-0.005,0.026,1.016,0.525,-2.319,1.234,IDLE
-0.005,0.025,1.019,0.595,-2.345,1.216,IDLE
-0.004,0.026,1.018,0.499,-2.319,1.278,IDLE
-0.005,0.026,1.018,0.525,-2.31,1.225,IDLE
-0.005,0.026,1.018,0.525,-2.31,1.251,IDLE
-0.004,0.026,1.019,0.56,-2.31,1.234,IDLE
-0.004,0.025,1.017,0.481,-2.328,1.278,IDLE
-0.006,0.026,1.02,0.56,-2.319,1.225,IDLE
-0.004,0.026,1.018,0.516,-2.293,1.242,IDLE
-0.005,0.025,1.018,0.543,-2.319,1.216,IDLE
-0.005,0.026,1.017,0.543,-2.31,1.278,IDLE
-0.004,0.026,1.018,0.472,-2.328,1.225,IDLE
-0.004,0.026,1.019,0.438,-2.31,1.269,IDLE
-0.004,0.025,1.017,0.472,-2.354,1.278,IDLE
-0.005,0.026,1.017,0.481,-2.354,1.269,IDLE
-0.005,0.025,1.017,0.543,-2.336,1.269,IDLE
-0.004,0.025,1.017,0.604,-2.284,1.251,IDLE
-0.005,0.026,1.021,0.613,-2.328,1.251,IDLE
-0.003,0.026,1.016,0.543,-2.31,1.251,IDLE
-0.006,0.026,1.019,0.543,-2.31,1.26,IDLE
-0.005,0.026,1.018,0.507,-2.31,1.278,IDLE
-0.004,0.027,1.017,0.499,-2.275,1.286,IDLE
-0.006,0.026,1.019,0.525,-2.319,1.26,IDLE
-0.003,0.026,1.017,0.543,-2.31,1.269,IDLE
-0.006,0.026,1.019,0.569,-2.319,1.234,IDLE
-0.004,0.025,1.018,0.525,-2.319,1.234,IDLE
-0.004,0.025,1.018,0.481,-2.328,1.251,IDLE
-0.005,0.025,1.017,0.534,-2.31,1.234,IDLE
-0.005,0.026,1.017,0.534,-2.31,1.278,IDLE
-0.005,0.026,1.016,0.499,-2.319,1.251,IDLE
-0.006,0.026,1.019,0.525,-2.319,1.269,IDLE
-0.005,0.026,1.018,0.569,-2.284,1.251,IDLE
-0.004,0.026,1.019,0.56,-2.328,1.26,IDLE
-0.004,0.026,1.017,0.481,-2.319,1.269,IDLE
-0.005,0.026,1.017,0.516,-2.336,1.286,IDLE
-0.005,0.026,1.018,0.49,-2.336,1.199,IDLE
-0.005,0.025,1.017,0.481,-2.31,1.242,IDLE
-0.004,0.025,1.017,0.525,-2.319,1.242,IDLE
-0.005,0.026,1.018,0.534,-2.328,1.242,IDLE
-0.005,0.025,1.017,0.543,-2.293,1.269,IDLE
-0.005,0.025,1.018,0.551,-2.328,1.234,IDLE
-0.005,0.024,1.019,0.516,-2.31,1.295,IDLE
-0.005,0.026,1.02,0.49,-2.328,1.251,IDLE
-0.004,0.027,1.016,0.534,-2.301,1.278,IDLE
-0.004,0.026,1.017,0.525,-2.319,1.269,IDLE
-0.004,0.027,1.018,0.525,-2.345,1.269,IDLE
-0.004,0.028,1.02,0.569,-2.336,1.225,IDLE
-0.005,0.026,1.018,0.534,-2.328,1.295,IDLE
-0.003,0.025,1.019,0.56,-2.328,1.269,IDLE
-0.005,0.025,1.017,0.577,-2.319,1.26,IDLE
-0.004,0.026,1.017,0.551,-2.31,1.251,IDLE
-0.005,0.025,1.017,0.56,-2.31,1.295,IDLE
-0.004,0.025,1.017,0.569,-2.345,1.251,IDLE
-0.004,0.026,1.018,0.543,-2.275,1.26,IDLE
-0.005,0.025,1.019,0.569,-2.345,1.26,IDLE
-0.005,0.025,1.016,0.56,-2.319,1.269,IDLE
-0.004,0.026,1.019,0.525,-2.31,1.242,IDLE
-0.005,0.026,1.017,0.525,-2.336,1.286,IDLE
-0.003,0.027,1.017,0.481,-2.301,1.234,IDLE
-0.005,0.025,1.018,0.525,-2.336,1.26,IDLE
-0.006,0.026,1.018,0.481,-2.319,1.269,IDLE
-0.006,0.026,1.019,0.455,-2.328,1.225,IDLE
-0.002,0.027,1.016,0.499,-2.345,1.269,IDLE
-0.003,0.025,1.015,0.525,-2.345,1.269,IDLE
-0.005,0.024,1.016,0.586,-2.328,1.26,IDLE
-0.005,0.025,1.02,0.674,-2.293,1.251,IDLE
-0.002,0.026,1.017,0.577,-2.319,1.269,IDLE
-0.005,0.026,1.019,0.604,-2.31,1.278,IDLE
-0.005,0.026,1.016,0.499,-2.354,1.321,IDLE
-0.006,0.025,1.02,0.534,-2.31,1.304,IDLE
-0.005,0.026,1.015,0.464,-2.31,1.269,IDLE
-0.005,0.027,1.018,0.569,-2.336,1.304,IDLE
-0.005,0.026,1.018,0.543,-2.319,1.269,IDLE
-0.006,0.025,1.019,0.481,-2.31,1.26,IDLE
-0.004,0.026,1.015,0.569,-2.301,1.304,IDLE
-0.005,0.025,1.018,0.543,-2.319,1.304,IDLE
-0.004,0.026,1.017,0.525,-2.31,1.26,IDLE
-0.005,0.025,1.018,0.534,-2.301,1.234,IDLE
-0.004,0.026,1.017,0.507,-2.328,1.242,IDLE
-0.003,0.026,1.018,0.543,-2.328,1.269,IDLE
-0.005,0.025,1.018,0.577,-2.328,1.251,IDLE
-0.005,0.025,1.017,0.516,-2.362,1.26,IDLE
-0.003,0.026,1.019,0.543,-2.319,1.242,IDLE
-0.004,0.026,1.018,0.543,-2.328,1.278,IDLE
-0.005,0.027,1.017,0.507,-2.336,1.278,IDLE
-0.005,0.026,1.019,0.534,-2.362,1.242,IDLE
-0.006,0.026,1.016,0.472,-2.31,1.295,IDLE
-0.005,0.026,1.02,0.507,-2.319,1.234,IDLE
-0.006,0.024,1.018,0.411,-2.345,1.216,IDLE
-0.002,0.028,1.014,0.403,-2.362,1.251,IDLE
-0.003,0.025,1.018,0.534,-2.328,1.26,IDLE
-0.006,0.024,1.016,0.639,-2.293,1.269,IDLE
-0.005,0.026,1.017,0.613,-2.319,1.251,IDLE
-0.003,0.026,1.016,0.595,-2.275,1.269,IDLE
-0.007,0.026,1.02,0.613,-2.31,1.269,IDLE
-0.003,0.025,1.013,0.464,-2.354,1.278,IDLE
-0.005,0.026,1.021,0.56,-2.31,1.286,IDLE
-0.005,0.025,1.015,0.499,-2.354,1.225,IDLE
-0.005,0.027,1.017,0.543,-2.319,1.251,IDLE
-0.006,0.026,1.021,0.543,-2.328,1.242,IDLE
-0.002,0.026,1.016,0.56,-2.336,1.207,IDLE
-0.006,0.026,1.019,0.516,-2.301,1.199,IDLE
-0.005,0.025,1.018,0.481,-2.301,1.269,IDLE
-0.003,0.025,1.016,0.516,-2.362,1.251,IDLE
-0.005,0.026,1.02,0.543,-2.336,1.269,IDLE
-0.005,0.025,1.015,0.543,-2.319,1.242,IDLE
-0.004,0.027,1.018,0.595,-2.31,1.234,IDLE
-0.005,0.026,1.018,0.507,-2.319,1.225,IDLE
-0.005,0.027,1.019,0.516,-2.328,1.295,IDLE
-0.005,0.026,1.018,0.507,-2.328,1.286,IDLE
-0.003,0.025,1.018,0.499,-2.301,1.269,IDLE
-0.005,0.026,1.017,0.56,-2.345,1.278,IDLE
-0.003,0.026,1.018,0.56,-2.328,1.269,IDLE
-0.006,0.026,1.016,0.525,-2.319,1.269,IDLE
-0.005,0.025,1.019,0.525,-2.301,1.278,IDLE
-0.005,0.025,1.018,0.534,-2.362,1.234,IDLE
-0.004,0.026,1.018,0.507,-2.336,1.269,IDLE
-0.004,0.026,1.018,0.499,-2.31,1.269,IDLE
-0.004,0.026,1.017,0.56,-2.354,1.295,IDLE
-0.005,0.026,1.018,0.551,-2.31,1.242,IDLE
-0.005,0.025,1.019,0.516,-2.31,1.278,IDLE
-0.005,0.026,1.019,0.507,-2.31,1.242,IDLE
-0.004,0.026,1.015,0.516,-2.319,1.234,IDLE
-0.004,0.026,1.018,0.499,-2.345,1.269,IDLE
-0.004,0.027,1.018,0.525,-2.275,1.295,IDLE
-0.005,0.025,1.018,0.534,-2.345,1.286,IDLE
-0.006,0.025,1.018,0.499,-2.31,1.286,IDLE
-0.005,0.025,1.017,0.49,-2.336,1.242,IDLE
-0.003,0.025,1.016,0.543,-2.345,1.26,IDLE
-0.005,0.026,1.019,0.543,-2.319,1.234,IDLE
-0.006,0.026,1.017,0.543,-2.328,1.234,IDLE
-0.004,0.026,1.017,0.507,-2.293,1.251,IDLE
-0.004,0.026,1.018,0.516,-2.301,1.26,IDLE
-0.004,0.026,1.018,0.525,-2.284,1.269,IDLE
-0.006,0.026,1.018,0.507,-2.336,1.286,IDLE
-0.004,0.025,1.02,0.499,-2.336,1.278,IDLE
-0.003,0.028,1.015,0.577,-2.284,1.304,IDLE
-0.006,0.026,1.021,0.551,-2.336,1.321,IDLE
-0.005,0.024,1.017,0.481,-2.328,1.26,IDLE
-0.003,0.026,1.019,0.56,-2.301,1.234,IDLE
-0.006,0.027,1.019,0.499,-2.319,1.286,IDLE
-0.006,0.025,1.02,0.446,-2.38,1.26,IDLE
-0.004,0.027,1.016,0.385,-2.362,1.199,IDLE
-0.003,0.025,1.017,0.455,-2.345,1.286,IDLE
-0.004,0.025,1.014,0.551,-2.293,1.295,IDLE
-0.006,0.025,1.022,0.577,-2.328,1.234,IDLE
-0.002,0.027,1.017,0.613,-2.301,1.251,IDLE
-0.005,0.025,1.019,0.604,-2.293,1.278,IDLE
-0.006,0.025,1.02,0.586,-2.336,1.207,IDLE
-0.003,0.028,1.022,0.499,-2.336,1.216,IDLE
-0.002,0.026,1.015,0.525,-2.319,1.312,IDLE
-0.005,0.025,1.02,0.499,-2.319,1.295,IDLE
-0.005,0.025,1.017,0.429,-2.328,1.286,IDLE
-0.005,0.025,1.019,0.534,-2.301,1.242,IDLE
-0.005,0.025,1.015,0.499,-2.319,1.242,IDLE
-0.004,0.027,1.019,0.525,-2.293,1.225,IDLE
-0.004,0.025,1.019,0.525,-2.293,1.278,IDLE
-0.006,0.026,1.016,0.507,-2.328,1.242,IDLE
-0.005,0.025,1.018,0.49,-2.336,1.216,IDLE
-0.006,0.026,1.021,0.551,-2.354,1.251,IDLE
-0.004,0.026,1.017,0.455,-2.293,1.225,IDLE
-0.004,0.026,1.017,0.516,-2.31,1.216,IDLE
-0.004,0.026,1.017,0.569,-2.328,1.269,IDLE
-0.004,0.025,1.018,0.516,-2.336,1.207,IDLE
-0.005,0.025,1.019,0.455,-2.328,1.199,IDLE
-0.003,0.026,1.012,0.472,-2.328,1.216,IDLE
-0.006,0.025,1.017,0.63,-2.301,1.295,IDLE
-0.005,0.025,1.019,0.63,-2.301,1.26,IDLE
-0.005,0.025,1.017,0.604,-2.275,1.207,IDLE
-0.004,0.026,1.02,0.621,-2.319,1.26,IDLE
-0.004,0.027,1.016,0.49,-2.345,1.173,IDLE
-0.003,0.026,1.018,0.595,-2.336,1.278,IDLE
-0.005,0.025,1.019,0.525,-2.328,1.286,IDLE
-0.004,0.026,1.018,0.543,-2.31,1.278,IDLE
-0.006,0.026,1.016,0.534,-2.328,1.26,IDLE
-0.005,0.026,1.019,0.595,-2.31,1.269,IDLE
-0.005,0.027,1.016,0.534,-2.31,1.242,IDLE
-0.004,0.026,1.017,0.516,-2.293,1.251,IDLE
-0.004,0.027,1.02,0.516,-2.284,1.251,IDLE
-0.005,0.025,1.016,0.525,-2.301,1.251,IDLE
-0.004,0.025,1.017,0.499,-2.336,1.242,IDLE
-0.004,0.027,1.02,0.569,-2.31,1.251,IDLE
-0.004,0.026,1.017,0.525,-2.31,1.312,IDLE
-0.005,0.026,1.019,0.569,-2.319,1.269,IDLE
-0.005,0.026,1.016,0.551,-2.301,1.26,IDLE
-0.004,0.026,1.021,0.586,-2.336,1.251,IDLE
-0.006,0.026,1.016,0.42,-2.345,1.278,IDLE
-0.003,0.027,1.016,0.507,-2.336,1.251,IDLE
-0.006,0.024,1.016,0.472,-2.293,1.269,IDLE
-0.006,0.024,1.019,0.569,-2.354,1.234,IDLE
-0.004,0.027,1.017,0.499,-2.328,1.155,IDLE
-0.001,0.028,1.015,0.507,-2.319,1.26,IDLE
-0.005,0.027,1.018,0.534,-2.328,1.26,IDLE
-0.007,0.028,1.023,0.621,-2.293,1.356,IDLE
-0.012,0.023,1.011,0.333,-2.336,1.304,IDLE
-0.002,0.024,1.01,0.551,-2.319,1.181,IDLE
-0.005,0.028,1.019,0.543,-2.328,1.242,IDLE
-0.004,0.027,1.017,0.499,-2.301,1.33,IDLE
-0.006,0.025,1.019,0.516,-2.293,1.269,IDLE
-0.007,0.025,1.017,0.481,-2.301,1.278,IDLE
-0.004,0.026,1.018,0.569,-2.284,1.278,IDLE
-0.004,0.026,1.018,0.49,-2.301,1.251,IDLE
-0.004,0.026,1.018,0.499,-2.319,1.251,IDLE
-0.005,0.025,1.017,0.499,-2.284,1.278,IDLE
-0.005,0.025,1.018,0.569,-2.319,1.26,IDLE
-0.003,0.027,1.019,0.499,-2.319,1.207,IDLE
